class,RE,RENL,SWR,SKR,QR,CER,CS,ACF,CT,TAC,RT,RCF,TRC,RP,ExtLib,Sentiment,id,comment_text
u,79.85387096774194,100.0,0.3902439024390244,0.4146341463414634,0.0,0.4878048780487805,0.4490132550669372,0,0,94,1,5,73,20,0.4549484800017944,0,68087996-7295, I'm not sure you need to do `len(location) > 0`  I think `location[0] if location else None` will work the same since an empty list if a falsy value.
u,77.90500000000002,77.90500000000002,0.5,0.5,0.0,0.5,0.0,2,1,17,1,1,2,1,0.997236761381427,1,45916132-1520,	ok felix
u,78.33000000000001,88.905,0.375,0.375,0.5,0.59375,0.4714045207910317,0,0,0,1,46,724,128,0.0,1,45917342-1520,"	could we use restructured text format here to get the type hinting?  ```python """""" :returns: whether or not the leads feature is enabled :rtype: boolean """""" ```"
u,95.02705882352944,95.02705882352944,0.5,0.5,0.0,0.0555555555555555,0.1154700538379251,0,0,0,1,46,724,128,0.0,1,45917369-1520,"	I realize it's not super useful here, but it's a good habit to be in"
u,95.73000000000002,95.73000000000002,0.6470588235294118,0.6470588235294118,0.0,0.0588235294117647,0.0,0,0,359,1,7,14,4,0.3702180485994327,1,45928295-1520," Make this a one-line docstring, to match the one above (or do the opposite)"
u,97.025,97.025,0.5,0.5,1.0,0.25,0.1290994448735805,1,1,111,1,7,12,1,0.0,1,38135038-1461,	Should this be removed?
u,62.79000000000002,62.79000000000002,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,111,1,2,12,1,0.0,1,38135087-1461,	Too much whitespace
u,79.85113636363639,79.85113636363639,0.4594594594594595,0.4594594594594595,0.0,0.027027027027027,0.3919647479510927,0,0,315,0,0,455,55,0.0,1,37224089-1448,"	AccountModel entities are SM accounts, not account groups. You'll need to call .get() after build_key to retrieve the actual entity and be able to access its properties as you do below."
u,75.46678571428575,75.46678571428575,0.5128205128205128,0.5128205128205128,0.0,0.0256410256410256,0.1154700538379251,0,0,315,0,0,455,55,0.0,1,37224365-1448,"	e.message is actually deprecated and will be raged at by pylint. apparently you're supposed to use e.args[0]. I find that weird personally, but that's what we've been doing lately"
u,78.11500000000001,84.8057142857143,0.4565217391304347,0.4565217391304347,0.5,0.4782608695652174,0.259160527674408,0,0,315,0,0,455,55,0.0,1,37224609-1448,"	also do you need to use ``` logging.ERROR ```? i think you want logging.error which is a method, I believe ``` ERROR ``` is some sort of enum in the logging module (same thing with info vs INFO)"
u,70.8077777777778,70.8077777777778,0.4888888888888889,0.4888888888888889,0.25,0.0111111111111111,0.3064129385141705,0,0,315,0,0,455,55,0.0,0,37225117-1448,"	what is row[1] ? I find this all very specific... I'm not sure a CSV MR is even worth doing this for 81 accounts, especially not if we're writing code to match some weird csv format given to us by a customer. either fix the csv so that it only includes relevant information or extract the value pairs and defer tasks to do the actual operation in a vconsole script (with test runs on other environment for different agids)."
u,100.0,100.0,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.3253956867279842,0,0,315,1,4,453,54,0.5184360777979711,1,37361669-1443,"	typo, ics should be cis"
u,76.97144736842105,76.97144736842105,0.55,0.55,1.0,0.05,0.2121320343559642,0,0,370,1,4,2147,287,0.0,1,37418319-1443,	Why are we commenting out gutter_config? Does it add overhead on performance when there is nothing using it?
u,34.59000000000003,34.59000000000003,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,315,1,3,444,53,0.301005027940793,1,36472768-1442,	copy pasted docstring
u,100.0,100.0,0.5,0.5,0.0,0.1666666666666666,0.2236067977499789,0,0,315,1,3,444,53,0.301005027940793,1,36472799-1442,	I think this is a POST
u,96.89142857142858,94.565,0.6,0.64,0.0,0.2,0.2264554068289191,37,1,315,1,40,444,53,1.0,1,36472984-1442,	should probably pass ``` require_https=true ``` so that it logs them out of the same CIS they were logged in to
u,57.70428571428573,57.70428571428573,0.6486486486486487,0.6486486486486487,0.0,0.027027027027027,0.2282177322938192,37,1,315,1,40,444,53,1.0,1,36473068-1442,"	also I think maybe we should start thinking about how to generalize this, since there's a very similar route calculation done in the landing page handlers. we should try to generalize what we can"
u,91.69666666666669,97.70500000000004,0.4848484848484848,0.4848484848484848,0.0,0.2727272727272727,0.4862645390838646,0,0,315,1,3,428,50,0.7844860774155072,1,35274386-1435,	can replace this loop with ``` ndb.delete_multi(old_rss_feed_keys) ``` provided old_rss_feed_keys is just a list of the keys (looks like it)
u,100.0,100.0,0.5238095238095238,0.5238095238095238,0.0,0.0238095238095238,0.2279211529192759,0,0,511,1,8,887,92,0.1306338621538069,0,35006131-1432,"	We might have to keep an eye on this, that it doesn't slow down if it generates 'hits' in the datastore.  Or have a MR that cleans up the tokens and also cleans up the unique values"
u,75.87500000000001,75.87500000000001,0.5,0.5,0.0,0.25,0.6708203932499369,0,0,511,1,7,887,92,0.5575603979967406,1,35006354-1432,	Returns only the token
u,100.0,100.0,0.5,0.5,0.0,0.1,0.1999999999999999,0,0,511,1,15,887,92,0.2290413053657798,1,35007868-1432,	This could be async'd before doing the nonce stuff
u,100.0,100.0,0.6,0.6,1.0,0.05,0.0,2,1,456,1,10,919,99,0.0622874659864299,1,35007965-1432,	We ended up not using the SDK -- I wonder if this auth client should be in the sdk?
u,95.68818181818185,95.68818181818185,0.5384615384615384,0.5384615384615384,0.0,0.0769230769230769,0.3651483716701107,0,0,456,0,0,919,99,0.4330501905466242,0,35012759-1432,	Also if theres no next_url -- might be confusing in logs
u,66.40000000000003,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6454972243679028,0,0,456,0,0,919,99,0.4330501905466242,1,35013046-1432,	`if nonce_token.is_expired:` ?
u,77.40864754098361,77.40864754098361,0.6153846153846154,0.6461538461538462,0.3333333333333333,0.0153846153846153,0.2326700202988444,0,0,456,0,0,919,99,0.4330501905466242,0,35013464-1432,"	The other ones should only be seen by people trying to break our shit, though they might get seen when we break our own shit... but this one could definitely happen to a real person mistakenly using the wrong credentials for the account they're trying to get to. Does making this not just a 403 screen fall under future stories?"
u,100.0,100.0,0.4827586206896552,0.4827586206896552,0.5,0.0344827586206896,0.1556997888323046,0,0,456,0,0,919,99,0.2439346884545225,0,35015110-1432,"	I don't see any in this PR, but is there a plan to utilize this expiry kwarg? It seems weird to let people set their own"
u,68.9825,68.9825,0.4857142857142857,0.4857142857142857,0.0,0.0285714285714285,0.2475368857441686,0,0,456,0,0,919,99,0.2439346884545225,1,35019394-1432,"	Hmm, that would be easy enough to do after the 5 minute expiry one was put. I think making it configurable adds overhead to understanding this stuff and a potential for misuse"
u,83.32000000000004,83.32000000000004,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.1999999999999999,0,0,370,1,15,2128,280,0.0,1,35027340-1432,	Should be 401 for unauthorized
u,95.16633333333334,95.16633333333334,0.4339622641509434,0.4339622641509434,0.0,0.0188679245283018,0.2342606428329091,0,0,370,1,15,2128,280,0.0,1,35027731-1432,	I agree with @dwalker-va we should either redirect user to VBC/partner dashboard where they could select correct account group. Or may be add a link in error page to go to the VBC/partner dashboard. But in both case we'll need to set vbc session in CIS
u,77.81071428571428,78.12846153846156,0.6349206349206349,0.6349206349206349,0.0,0.0793650793650793,0.2425356250363329,3,1,511,1,15,837,91,0.7962597085220899,0,34573618-1427,"	I definitely don't think we need all three of these. Looks like our AccountUpdateHandler only takes AccountId and CustomerIdentifier, we should probably stick with just those 2. You could also probably use the `get_account_from_args` from that handler as well.  Or use this one and change the other one to use this one."
u,53.63928571428573,53.63928571428573,0.375,0.375,0.0,0.0625,0.0648203723552164,0,0,315,1,19,420,46,0.0,1,34585366-1427,	you didnt change this but extra comma after _. minorly surprised that is valid python
u,88.905,88.905,0.4285714285714285,0.4285714285714285,0.0,0.0,0.0450377349111045,0,0,511,1,35,837,91,0.0,1,34585632-1427,"	I think it's like a trailing `,` in an list or dictionary"
u,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.1666666666666666,0.5976143046671968,7,1,315,1,14,399,44,0.0,0,34067320-1422,	it 'should not be postable' ?
u,53.655,54.70142857142861,0.375,0.375,0.0,0.5,0.3162277660168379,5,1,315,1,15,399,44,0.0,1,34068495-1422,	would prefer ```self.postable``` or ```self.isPostable``` rather than a negative boolean
u,100.0,100.0,0.4666666666666667,0.4666666666666667,0.5,0.0333333333333333,0.1743714581157289,0,0,315,1,4,399,44,0.0,1,34069261-1422,"	no tests? :( good test would be to check that something is added to self.warnings on a 200, nothing added on 4xx/5xx"
u,71.81500000000001,90.95857142857145,0.5555555555555556,0.5555555555555556,0.0,0.2222222222222222,0.1660909597074799,7,1,456,1,20,916,97,0.0,1,34072417-1422,	make sure to update these usages of `notPostable`
u,83.77500000000002,83.77500000000002,0.6538461538461539,0.6538461538461539,0.0,0.0384615384615384,0.1091089451179962,0,0,315,1,4,399,44,0.0,1,34075873-1422,"	i think if we keep using fetch we gotta figure out how to unit test it. doesnt have to be now, but soon hopefully."
u,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,456,1,4,916,97,0.0,1,34076052-1422,	:+1:
u,94.8039285714286,100.0,0.631578947368421,0.631578947368421,0.5,0.0526315789473684,0.3162277660168379,0,0,370,1,3,2061,274,0.0,1,34067239-1421,	If the user comes from email to the landing page and they won't have anywhere to go back to as it will open in a new tab. Should we have link to `/overview/` here ?
u,100.0,100.0,0.3333333333333333,0.3333333333333333,0.0,0.0416666666666666,0.0710669054518701,0,0,511,1,3,816,88,0.0,1,34068277-1421,	Looks like you can get the length https://msdn.microsoft.com/en
u,94.3,94.3,0.4,0.4,1.0,0.1,0.1139605764596379,2,1,315,1,20,389,42,0.0,1,33951247-1416,	@jprokop-va turned this off for test I think?
u,87.94500000000002,87.94500000000002,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.3333333333333333,2,1,456,1,16,897,94,0.0,1,33951530-1416,"	Yeah, just demo and prod IMO"
u,97.70500000000004,97.70500000000004,0.625,0.625,0.0,0.0416666666666666,0.1490711984999859,2,1,456,1,16,897,94,0.0,1,33951623-1416,"	:+1: I think this can actually be determined by the page they're on, but I think this is neat"
u,90.08833333333334,90.08833333333334,0.088235294117647,0.088235294117647,0.5,0.0294117647058823,0.0,0,0,315,1,4,384,40,0.0,1,33827973-1410,	![image](https://cloud.githubusercontent.com/assets/7460285/8489052/ffaefd40-20d4-11e5-823d-36477178b3e9.png) is this intentionally called foo? lol
u,88.905,100.0,0.2352941176470588,0.2352941176470588,0.0,0.8823529411764706,0.7768985960673559,0,0,315,1,5,377,39,0.8469759223454659,1,33801229-1409,	could do ``` feed = feed or legacy_feed if feed:     feed.key.delete() ```
u,27.93644067796612,94.565,0.25,0.3125,0.0,0.725,0.5288858853479451,0,0,39,1,4,148,16,0.6881216610410993,1,33801471-1409,"	I would do: ```python feed = key.get() if feed:   return key.delete() legacy_feed = UserRssFeedModel.build_key(account_id, pid, url, legacy=True).get() if legacy_feed:   return return legacy_feed.key.delete() raise SMExceptionNotFound(""RSS Feed entity not found for Key: %r"", key) ```  This will prevent us doing an additional key.get if we find the first one."
u,100.0,100.0,0.4,0.4,1.0,0.1,0.0870388279778489,5,1,511,1,4,785,82,0.0,1,33624263-1408,	what's the reasoning behind the 30 day expiry?
u,90.77,90.77,0.6176470588235294,0.6176470588235294,0.0,0.0294117647058823,0.1266600992762247,0,0,315,1,4,372,38,0.0,1,33624515-1408,"	i think if they dismiss it, we never want it to expire. they can clear their cookies ofc, but it'd be weird to see it come back after a month."
u,66.36500000000001,100.0,0.5217391304347826,0.5217391304347826,0.0,0.391304347826087,0.147087101353638,0,0,456,1,28,878,91,0.0,1,33626286-1408,"	`Setup Notifications` here but `Setup notifications` in the cta, not sure which but I think should be same"
u,36.62000000000003,36.62000000000003,0.0,0.0,0.0,1.0,0.0,0,0,456,1,28,878,91,0.0,1,33626351-1408,	indent
u,94.3,94.3,0.5555555555555556,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,8,1,456,1,27,874,90,0.0,1,33280793-1405,	This should already be imported from the fec-base
u,100.0,100.0,0.5,0.5,0.0,0.1666666666666666,0.0,7,1,370,1,40,1894,257,0.7582494888679846,1,32942607-1390,	You could delete this old codes
u,86.70500000000001,86.70500000000001,0.5,0.6,0.0,0.1,0.1414213562373094,0,0,370,1,22,1894,257,0.0,1,32953852-1390,	I'd prefer a class over specifying it like this.
u,100.0,100.0,0.5714285714285714,0.5714285714285714,0.0,0.1428571428571428,0.161164592805076,7,1,456,1,6,683,78,0.0,0,32076577-1384,	Shouldn't need this anon function here
u,66.7871428571429,62.79000000000002,0.4444444444444444,0.5555555555555556,0.0,0.5555555555555556,0.293469592826711,0,0,456,1,3,667,77,0.2259730731464128,1,31940875-1383,"	`return_value=self.account`, no spacing around `=`"
u,100.0,100.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.1924500897298752,0,0,370,1,9,1824,253,0.8616399814151883,0,31947929-1383,	shouldn't the product be 'GS' here ?
u,36.62000000000003,36.62000000000003,0.0,0.0,0.0,1.0,0.0,1,1,370,1,5,1821,252,0.0,1,31933973-1382,	indent
u,76.55600000000001,100.0,0.2413793103448276,0.2413793103448276,0.0,0.3448275862068966,0.5842356282783899,0,0,370,1,4,1799,245,0.0,1,31359364-1369,"	To lock FronEndCentral to 0.1.0 version for SM, this should be updated to `""FrontEndCentral"": ""https://github.com/vendasta/FrontEndCentral.git#~0.1.0""`"
u,84.8057142857143,100.0,0.3214285714285714,0.3571428571428571,0.0,0.4285714285714285,0.2482817665807104,8,1,370,1,92,1799,245,0.9292437861410672,0,31360087-1369,	I don't think we need 2 ways to call `get_partner_whitelabel_config` as `market_id` is `None` by default.
u,100.0,100.0,0.5,0.5,1.0,0.1666666666666666,0.1543033499620919,0,0,370,1,5,1799,245,0.0,1,31361120-1369,	What is this text binding for?
u,100.0,100.0,0.0,0.0,0.0,0.125,0.0,0,0,315,1,5,158,20,0.0,1,31361427-1369,	mauve mauve mauve mauve mauve mauve mauve mauve
u,81.85500000000002,100.0,0.5,0.5,0.0,0.1428571428571428,0.0,0,0,370,1,1,1799,245,0.0,1,31428120-1369,	These should be in `devDependencies` as they are required to compile css.
u,86.708,94.35000000000002,0.5357142857142857,0.5357142857142857,0.0,0.0714285714285714,0.1666666666666666,0,0,370,1,1,1799,245,0.0,1,31428529-1369,"	On the second thought, I think it's good to have it in `dependencies` as they compile css which are required to run the project."
u,72.61545454545457,72.61545454545457,0.2307692307692307,0.2307692307692307,0.0,0.0769230769230769,0.3678836036909795,22,1,163,1,31,108,4,1.0,1,31341144-1365,	I think you missed test_ here: test_migrate_deletes_legacy_key
u,100.0,100.0,0.0,0.0,0.0,0.5,0.0,5,1,39,1,62,135,12,0.4543539137445073,1,31155883-1361,	doc string.
u,67.32894736842107,67.32894736842107,0.5,0.5,0.0,0.05,0.3651483716701107,0,0,370,1,10,1766,239,0.2044770296463598,1,30138628-1340,"	If we're not using cached social profile, it is better to remove these functions that caching social profile."
u,82.72094827586209,86.875,0.3636363636363636,0.3766233766233766,0.5,0.6233766233766234,0.4068667356033675,2,1,456,1,29,644,69,0.3761909526353627,0,29863161-1339,	You can reduce nesting by combining these two `if`s since there is no other path. You also check `has_sm` in both branches so maybe this could be simplified further? ```py if entity.has_sm:   account = acount_key.get()   if account and entity.deleted_flag:     # delete   elif account:     # update   else:     # why isn't there a SM account? ```
u,87.77214285714288,87.77214285714288,0.5517241379310345,0.5517241379310345,0.0,0.0344827586206896,0.1846372364689991,2,1,511,1,24,682,67,0.478713553878169,1,29863901-1339,"	You don't need to do the get here, it doesn't provide any value the delete call will check that the account exists before it deletes it"
u,97.30067073170731,97.30067073170731,0.5348837209302325,0.5348837209302325,0.0,0.0232558139534883,0.3187276291558383,2,1,511,1,24,682,67,0.478713553878169,1,29864359-1339,"	I think this should go in the post put hook of the account group.  Instead of tying the deleting of the SM account to the pubsub message, it would then be tied to the actuall pseudo delete of the account group"
u,82.5676886792453,82.5676886792453,0.6,0.6,0.5,0.0181818181818181,0.1397713115629224,2,1,511,1,24,682,67,0.478713553878169,0,29948219-1339,"	with this we'd now be using the pubsub message to delete accounts when they are removed from the account group?  I don't think that will cause any issues, I just want to confirm that's the intended behaviour as we will probably still be recieving the api calls to do that."
u,100.0,100.0,0.5652173913043478,0.5652173913043478,0.0,0.0434782608695652,0.3,2,1,511,1,24,682,67,0.478713553878169,0,29948407-1339,"	Looks like you are passing the key in here, and not the account id, I don't think that will work"
u,78.77063953488374,94.04473684210528,0.4313725490196078,0.4313725490196078,0.0,0.196078431372549,0.3442651863295481,2,1,456,1,29,644,69,0.3761909526353627,1,29948921-1339,"	Since the `message` here is an account group vobject, we could maybe rename these to be a bit simpler to understand, but since we're doing stuff with `account.account_group` that might make it confusing. Just a comment for future `VMessageHandler`s."
u,87.99727272727276,87.99727272727276,0.4166666666666667,0.4166666666666667,0.0,0.0833333333333333,0.1443375672974064,4,1,511,1,59,676,66,0.581421938304522,0,29440551-1332,"	This is a weird comment, and doesn't really mean anything"
u,66.36500000000001,66.36500000000001,0.5789473684210527,0.5789473684210527,0.0,0.0526315789473684,0.2433321316961437,4,1,511,1,59,676,66,0.581421938304522,0,29440656-1332,"	Most of these comments for the following properties don't provide any information, can you please remove them"
u,100.0,100.0,0.6470588235294118,0.6470588235294118,0.5,0.0588235294117647,0.3823595564509362,3,1,315,1,54,116,10,0.5507601145155236,1,29440880-1332,	I think this should be the same one as on the account group? (ie computed)
u,99.49178571428574,99.49178571428574,0.48,0.48,0.5,0.04,0.2080125735844609,3,1,315,1,54,116,10,0.5507601145155236,0,29440994-1332,"	oh man, is this actually a thing for SM still? I don't have the context, maybe @utandukar-va would know"
u,94.35000000000002,94.35000000000002,0.5,0.5,0.0,0.0416666666666666,0.1967223688411584,3,1,315,1,54,116,10,0.5507601145155236,0,29441380-1332,	So if they change the business name in VBC I don't think it'll reflect here because this isn't computed right now
u,100.0,100.0,0.5454545454545454,0.5454545454545454,0.0,0.0909090909090909,0.1414213562373094,4,1,511,1,59,676,66,0.581421938304522,1,29442715-1332,"	No, they are all paid, this could be removed"
u,93.27535519125684,93.27535519125684,0.6461538461538462,0.6461538461538462,0.0,0.0153846153846153,0.329914439536929,0,0,35,1,54,419,16,0.0,1,29443134-1332,"	I would really like that to be the case too, but there's some weirdness now surrounding cases where they can change in other products.  So, I've been instructed to do it this way for now.  Hopefully there will be some work done in the near future to sort out what we're doing with customer IDs across the board."
u,84.97083333333336,84.97083333333336,0.5588235294117647,0.5588235294117647,0.6666666666666666,0.0294117647058823,0.3600411499115478,3,1,315,1,54,116,10,0.5507601145155236,1,29443265-1332,	they can change in different products??? Or the products themselves have customer ids that aren't related to the customer id of their parent account group? That would make sense to me
u,66.5448275862069,66.5448275862069,0.6451612903225806,0.6451612903225806,0.0,0.032258064516129,0.2525907427704613,3,1,315,1,54,116,10,0.5507601145155236,1,29443404-1332,	ya if thats the case my recommendation would be to just not migrate this data at all. it certainly doesnt mean anything to vbc or anyone else (i presume)
u,100.0,77.90500000000002,0.217391304347826,0.217391304347826,0.0,0.8695652173913043,0.4417261042993861,0,0,456,1,7,535,63,0.0,1,28980655-1325,	`margin: 0 10px 0 0;` or only `margin-right: 10px` if possible
u,100.0,,0.0,0.0,0.0,1.0,0.5,0,0,456,1,7,535,63,0.0,1,28980764-1325,	`margin: 0`
u,60.16999999999999,87.39927419354841,0.4029850746268656,0.4328358208955223,0.0,0.4776119402985074,0.4580786674510945,2,1,456,1,10,528,61,0.0,1,28925821-1323,"	I missed this in the last PR, but I think the usage of `reduce` is a little confusing here. `some` seems like the more appropriate thing semantically, and is a little less complex. ```js var hasPostableService = self.postableServices.some(function(service) {   return service.ssid == self.ssid; }); return hasPostableService; ```"
u,53.245833333333366,90.95857142857145,0.3043478260869565,0.3478260869565217,0.0,0.6521739130434783,0.406578556307363,2,1,456,1,8,526,60,0.0,1,28819617-1320,"	Could be something like this. Not sure if there is a native javascript way... ```js var validService = ko.util.arrayFirst(self.postableServices, function(service) {   return service.ssid == self.ssid; } return Boolean(validService) ```"
u,80.30636363636367,84.9784090909091,0.4745762711864407,0.4915254237288136,0.5,0.3220338983050847,0.3188740696088466,0,0,315,1,2,13,4,0.0,1,28819853-1320,	seems like you just want to return a falsy value for post() if ``` !post().hasValidPostableService() ```? could check it before you assign the ``` self.post ``` observable in SocialPostLandingPage.js (or maybe the factory? not sure how that works). would remove the need for these &&s
u,5.613235294117658,42.86500000000001,0.1836734693877551,0.2040816326530612,0.0,0.5714285714285714,0.4419799999392736,5,1,511,1,5,561,60,0.0,1,28824477-1320,"	would be something like  ``` javascript var validService = self.postableServices().reduce(function(previousValue, currentValue{   return previousValue || currentValue.ssid == self.ssid }), false); ``` https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/Reduce"
u,100.0,100.0,0.5652173913043478,0.6086956521739131,0.0,0.3478260869565217,0.4536092116265144,26,1,694,1,35,1106,88,0.9559839267846816,1,23724671-1268,	```kwargs.get(KEYS.NAME) is None``` may be a little more clear as to what the intent of this is.
u,100.0,,0.4,0.4,0.0,1.0,0.4780914437337574,0,0,456,1,19,429,39,0.0,1,23774684-1265,	`should be Your Post`
u,88.49293478260873,88.49293478260873,0.6,0.6,0.5,0.04,0.2672612419124243,14,1,694,1,46,1049,82,0.0,1,22830128-1245,"	Can you move this up so that its beside, the declaration for the vff_base_url? Probably should be var versionedBaseUrl as well."
u,85.38,85.38,0.5185185185185185,0.5555555555555556,0.5,0.037037037037037,0.254000254000381,4,1,694,1,34,1031,80,0.0,1,22689162-1241,	Do we need this shim here are all for jQuery? My undstanding that the jquery will always register itself a the global $ or jQuery.
u,100.0,100.0,0.4,0.4,0.0,0.6,0.3779644730092272,0,0,694,1,2,939,77,0.2702324999679849,1,22374354-1228,	should be ```ndb.transaction()```
u,80.46500000000002,80.46500000000002,0.5263157894736842,0.5263157894736842,0.0,0.0526315789473684,0.3779644730092272,9,1,511,1,26,285,28,0.7990141709132553,1,22187079-1220,"	can this function  be changed to call super get_comment_dict, then add the profileImageUrl to the dict"
u,76.50153846153849,76.50153846153849,0.4262295081967213,0.4262295081967213,0.25,0.0163934426229508,0.216814545195997,0,0,694,1,8,934,75,0.9119989318747974,0,22005457-1217,"	There is nothing, really wrong with defining the form in this fashion (and our other filters are defined this way). However, this is the old / hopefully eventually deprecated way of creating a vForm. Can we convert this to the Form fields method? EG: http://vff-dev.appspot.com/styles/filters/#simple-filter"
u,61.79566455696204,68.08078947368423,0.6292134831460674,0.6292134831460674,0.5,0.0898876404494382,0.1179649630555502,15,1,456,1,25,268,25,0.0,1,21868524-1214,"	Could you just have the context as `self`here instead of `profileImageUrl`, then you could have a function on the viewmodel instead of this anonymous function in the html? Also, I'd prefer using the `visible` data-bind on these instead of the knockout control tags (not sure what to call those), if you need them or just prefer them more, I think we should at least still do indentation within them to make the scope easier to read."
u,90.99000000000004,100.0,0.5,0.5,1.0,0.75,0.5070925528371099,0,0,370,1,30,1129,183,0.8145254930708055,1,21703084-1208,	two `coupon_name =`?
u,74.805,72.61545454545457,0.6428571428571429,0.6428571428571429,0.0,0.1428571428571428,0.1825741858350553,12,1,370,1,42,1056,180,0.0,1,21568344-1203,	Should probably use `<span>` instead so that there is no hover effect.
u,100.0,97.025,0.4,0.4,0.0,0.5,0.1290994448735805,12,1,370,1,42,1056,180,0.0,1,21568431-1203,"	same here, `<span>` instead of `<a>`"
u,25.519117647058835,66.40000000000003,0.2083333333333333,0.2916666666666667,0.0,0.875,0.3593064063233032,9,1,370,1,22,1042,173,1.0,1,21483732-1194,"	Generator could be handy here. ``` try:     original_post_idx = (i for i,item in enumerate(raw_comments) if item['socialPostId']== post_id).next()     return raw_coments[:original_post_idx], True except StopIteration:     return [], False ```"
u,83.09903846153848,100.0,0.4375,0.4375,0.5,0.125,0.3627381250550058,8,1,456,1,3,194,10,0.8032931948077677,0,21268206-1189,	Do we really need `CoreSocialTestCase` here? I don't think it is needed
u,57.97636363636366,85.16499999999999,0.3111111111111111,0.3333333333333333,0.0,0.5777777777777777,0.3730019232961255,8,1,456,1,3,194,10,0.8032931948077677,1,21269125-1189,"	I find the `with` syntax much more readable since it's how the code is actually called, something like ```py with self.assertRaises(ValueError):     publish_comment('agid', 'ssid', 'comment_text', None, 'post_type') ```"
u,80.46500000000002,100.0,0.3478260869565217,0.3478260869565217,0.0,0.3478260869565217,0.1662821986421079,0,0,511,1,13,143,11,0.0,1,21307454-1189,"	@jprokop-va good catch, it should be something like `/_ajax/comment/post/` for the form of `object/action`"
u,73.84500000000001,100.0,0.3,0.3,0.0,0.5,0.2449489742783177,0,0,511,1,14,143,11,0.0,1,21260502-1188,	`dismiss` should be `dismissed` I believe
u,94.3,94.3,0.3809523809523809,0.3809523809523809,0.0,0.0476190476190476,0.3608439182435161,0,0,694,1,17,816,64,0.0,1,21031861-1182,	not a big deal but could these be in a format of an actual url. e.g. /postLandingPageUrl/
u,86.26307692307695,92.17119565217394,0.3333333333333333,0.3333333333333333,0.5,0.2,0.2132007163556104,0,0,131,0,0,422,63,0.0,0,20447817-1169,	Require.js can't figure out that `inheritance` is a dependency based on the fact that it's a dependency for `SM.Feeds`? That seems wrong...
u,65.98000000000003,68.77000000000002,0.2708333333333333,0.2708333333333333,0.0,0.5,0.3098386676965933,2,1,385,1,19,1687,250,0.0,1,19608507-1155,"	Please don't do this `**{}`, it just requires extra effort creating a dictionary and then unpacking it. Just specify the kwargs directly: ```python self.create_partner(pid='ABC', name='Partner ABC', api_key='abc-key', hostname='partner_abc.socmktg.com') ```"
u,44.97000000000003,77.81071428571428,0.4444444444444444,0.5,0.0,0.1111111111111111,0.4264014327112208,4,1,161,1,10,252,51,0.0,0,19614328-1155,	You don't need to wrap this in another anonymous function; just pass `attachDeleteHandler` here.
u,100.0,100.0,0.375,0.375,1.0,0.1875,0.2357022603955158,4,1,161,1,10,252,51,0.0,1,19614353-1155,	Is the `draw.dt` event failing to trigger when the table is first drawn?
u,80.83214285714287,80.83214285714287,0.6666666666666666,0.6666666666666666,0.5,0.0333333333333333,0.2927700218845599,4,1,161,1,10,252,51,0.0,1,19618183-1155,"	This will cause the attachDeleteHandler to be called twice whenever the table is redrawn. You should only need one of these, is there a reason you have both?"
u,100.0,100.0,0.4615384615384615,0.5,0.0,0.0384615384615384,0.3713906763541037,0,0,60,1,6,281,55,0.0,1,19570673-1154,	You guys should still be hosting your own version of vForm in the project... VFF's vForm could change any time and possibly break SM.
u,90.09000000000002,89.51692307692309,0.6875,0.6875,0.0,0.1875,0.2571297386132899,0,0,694,1,4,672,56,0.0,1,19247591-1144,	if this is supposed to be the taxonomy_id I would go with ```tax_id```
u,84.52318181818181,95.73000000000002,0.3,0.3,0.0,0.4,0.3273268353539886,0,0,694,1,4,672,56,0.0,1,19247808-1144,	This is a kind of gross key string. all terms should probably be hashed. eg:  ``` key_id = hashlib.md5(key_id).hexdigest() ```
u,81.94120967741938,81.63000000000002,0.5428571428571428,0.5714285714285714,0.0,0.0571428571428571,0.2756247308353552,0,0,385,1,9,1668,242,0.0,1,19282063-1144,"	This is just my minor preference, but instead of indenting the entire method I would just return here if `spid` is not present. I think it makes the code more readable."
u,99.53363636363638,99.395,0.3703703703703703,0.3703703703703703,1.0,0.1111111111111111,0.1740776559556978,0,0,385,1,9,1668,242,0.0,1,19282376-1144,"	Is this ""no commit"" path just for testing? If so wouldn't it be valuable to still construct the `lead_search` entity?"
u,58.4075,53.63928571428573,0.3809523809523809,0.4285714285714285,0.0,0.238095238095238,0.1819017187772497,0,0,385,1,9,1668,242,0.0,0,19282439-1144,"	Minor, but `get` returns `None` by default so including it as the default arg is unnecessary."
