id,Text,label,Score
68087996-7295, I'm not sure you need to do `len(location) > 0`  I think `location[0] if location else None` will work the same since an empty list if a falsy value.,U,[-1.]
29948921-1339,"	Since the `message` here is an account group vobject, we could maybe rename these to be a bit simpler to understand, but since we're doing stuff with `account.account_group` that might make it confusing. Just a comment for future `VMessageHandler`s.",U,[0.]
29440551-1332,"	This is a weird comment, and doesn't really mean anything",U,[-1.]
29440656-1332,"	Most of these comments for the following properties don't provide any information, can you please remove them",U,[-1.]
29440880-1332,	I think this should be the same one as on the account group? (ie computed),U,[0.]
29440994-1332,"	oh man, is this actually a thing for SM still? I don't have the context, maybe @utandukar-va would know",U,[-1.]
29441380-1332,	So if they change the business name in VBC I don't think it'll reflect here because this isn't computed right now,U,[-1.]
29442715-1332,"	No, they are all paid, this could be removed",U,[0.]
29443134-1332,"	I would really like that to be the case too, but there's some weirdness now surrounding cases where they can change in other products.  So, I've been instructed to do it this way for now.  Hopefully there will be some work done in the near future to sort out what we're doing with customer IDs across the board.",U,[0.]
29443265-1332,	they can change in different products??? Or the products themselves have customer ids that aren't related to the customer id of their parent account group? That would make sense to me,U,[0.]
29443404-1332,	ya if thats the case my recommendation would be to just not migrate this data at all. it certainly doesnt mean anything to vbc or anyone else (i presume),U,[0.]
28980655-1325,	`margin: 0 10px 0 0;` or only `margin-right: 10px` if possible,U,[0.]
28980764-1325,	`margin: 0`,U,[0.]
28925821-1323,"	I missed this in the last PR, but I think the usage of `reduce` is a little confusing here. `some` seems like the more appropriate thing semantically, and is a little less complex. ```js var hasPostableService = self.postableServices.some(function(service) {   return service.ssid == self.ssid; }); return hasPostableService; ```",U,[0.]
28819617-1320,"	Could be something like this. Not sure if there is a native javascript way... ```js var validService = ko.util.arrayFirst(self.postableServices, function(service) {   return service.ssid == self.ssid; } return Boolean(validService) ```",U,[0.]
28819853-1320,	seems like you just want to return a falsy value for post() if ``` !post().hasValidPostableService() ```? could check it before you assign the ``` self.post ``` observable in SocialPostLandingPage.js (or maybe the factory? not sure how that works). would remove the need for these &&s,U,[0.]
28824477-1320,"	would be something like  ``` javascript var validService = self.postableServices().reduce(function(previousValue, currentValue{   return previousValue || currentValue.ssid == self.ssid }), false); ``` https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/Reduce",U,[0.]
23724671-1268,	```kwargs.get(KEYS.NAME) is None``` may be a little more clear as to what the intent of this is.,U,[0.]
23774684-1265,	`should be Your Post`,U,[0.]
22830128-1245,"	Can you move this up so that its beside, the declaration for the vff_base_url? Probably should be var versionedBaseUrl as well.",U,[0.]
22689162-1241,	Do we need this shim here are all for jQuery? My undstanding that the jquery will always register itself a the global $ or jQuery.,U,[0.]
22374354-1228,	should be ```ndb.transaction()```,U,[0.]
22187079-1220,"	can this function  be changed to call super get_comment_dict, then add the profileImageUrl to the dict",U,[0.]
22005457-1217,"	There is nothing, really wrong with defining the form in this fashion (and our other filters are defined this way). However, this is the old / hopefully eventually deprecated way of creating a vForm. Can we convert this to the Form fields method? EG: http://vff-dev.appspot.com/styles/filters/#simple-filter",U,[-1.]
21868524-1214,"	Could you just have the context as `self`here instead of `profileImageUrl`, then you could have a function on the viewmodel instead of this anonymous function in the html? Also, I'd prefer using the `visible` data-bind on these instead of the knockout control tags (not sure what to call those), if you need them or just prefer them more, I think we should at least still do indentation within them to make the scope easier to read.",U,[0.]
21703084-1208,	two `coupon_name =`?,U,[0.]
21568344-1203,	Should probably use `<span>` instead so that there is no hover effect.,U,[0.]
21568431-1203,"	same here, `<span>` instead of `<a>`",U,[0.]
21483732-1194,"	Generator could be handy here. ``` try:     original_post_idx = (i for i,item in enumerate(raw_comments) if item['socialPostId']== post_id).next()     return raw_coments[:original_post_idx], True except StopIteration:     return [], False ```",U,[0.]
21268206-1189,	Do we really need `CoreSocialTestCase` here? I don't think it is needed,U,[-1.]
21269125-1189,"	I find the `with` syntax much more readable since it's how the code is actually called, something like ```py with self.assertRaises(ValueError):     publish_comment('agid', 'ssid', 'comment_text', None, 'post_type') ```",U,[0.]
21307454-1189,"	@jprokop-va good catch, it should be something like `/_ajax/comment/post/` for the form of `object/action`",U,[0.]
21260502-1188,	`dismiss` should be `dismissed` I believe,U,[0.]
21031861-1182,	not a big deal but could these be in a format of an actual url. e.g. /postLandingPageUrl/,U,[0.]
20447817-1169,	Require.js can't figure out that `inheritance` is a dependency based on the fact that it's a dependency for `SM.Feeds`? That seems wrong...,U,[-1.]
19608507-1155,"	Please don't do this `**{}`, it just requires extra effort creating a dictionary and then unpacking it. Just specify the kwargs directly: ```python self.create_partner(pid='ABC', name='Partner ABC', api_key='abc-key', hostname='partner_abc.socmktg.com') ```",U,[0.]
19614328-1155,	You don't need to wrap this in another anonymous function; just pass `attachDeleteHandler` here.,U,[-1.]
19614353-1155,	Is the `draw.dt` event failing to trigger when the table is first drawn?,U,[0.]
19618183-1155,"	This will cause the attachDeleteHandler to be called twice whenever the table is redrawn. You should only need one of these, is there a reason you have both?",U,[0.]
19570673-1154,	You guys should still be hosting your own version of vForm in the project... VFF's vForm could change any time and possibly break SM.,U,[0.]
19247591-1144,	if this is supposed to be the taxonomy_id I would go with ```tax_id```,U,[0.]
19247808-1144,	This is a kind of gross key string. all terms should probably be hashed. eg:  ``` key_id = hashlib.md5(key_id).hexdigest() ```,U,[0.]
19282063-1144,"	This is just my minor preference, but instead of indenting the entire method I would just return here if `spid` is not present. I think it makes the code more readable.",U,[0.]
19282376-1144,"	Is this ""no commit"" path just for testing? If so wouldn't it be valuable to still construct the `lead_search` entity?",U,[0.]
19282439-1144,"	Minor, but `get` returns `None` by default so including it as the default arg is unnecessary.",U,[-1.]
19087576-1140,	What is `withGritterLocation`? I've never seen it before.,U,[0.]
19108647-1140,	Can you return the actual `feed` item? Usually we return the entity (or corresponding domain object) after create/update.,U,[0.]
18957939-1137,	I think I'd prefer to just take all this and put it in a separate `lookup_rss_feeds` method to avoid cluttering the `get`.,U,[0.]
18958087-1137,"	I think you could just `name, _, category = feed.name.partition(', ')` and then i guess test `category` exists.",U,[0.]
18460211-1118,"	Can we have the function name as `is_valid_url` and do all sort of validation check for url here, instead of just checking for float value. In future there might be different issue to check something else in the url and you could just throw it in the validation function.",U,[0.]
18460538-1118,"	I think we should use a regular expression match here. It's concievable that someone could post an FTP link, and this would turn an FTP link into `http://ftp://rest-of",U,[0.]
18252956-1109,"	You can try declaring the mock above the test class (it will pass the mock into every method). See https://github.com/vendasta/VBC/blob/develop/test/views/api/v3/internal/account_group_test.py#L33 for an example.  Another option is declaring a magicmock with a return value above each test method, like  ```@mock.patch('app.views.messages.account_group.fetch_product_pid', mock.MagicMock(return_value=self.pid, tracker=None))```. Declaring a magicmock means you do not have to pass the mock into the method directly (it does its 'magic' in the background) but you also can't access it directly (to assert anything). You can combine these methods to really clean things up. I'm not sure setting the tracker property to None is required at all unless you are seeing an error with the default options.",U,[-1.]
18302873-1109,	You aren't returning here. Are the `kwargs` still declared above? Is it intended that the code continue to execute to the update method below if the delete flag is present?,U,[0.]
18344851-1109,"	In Presence Builder, we had some cases in past where account group got deleted after few seconds of its creation and in PB account was in the middle of creation. Therefore, it caused an account which have deleted account group. Does `delete_account_entity` handles this case? I'm not sure if SM has this kind of issue or it might already be handling it.",U,[-1.]
18174201-1104,	`.lower()` this.,U,[0.]
18093720-1100,	What's the difference between this and `deletePastPost`?,U,[0.]
18364825-1100,	You should use the `get_nested_dict_value` function I created in `utils`.,U,[0.]
18401982-1100,	Why are you getting `POSTED_DATETIME` instead of `SOCIAL_SERVICE_CREATED_DATETIME` from comment?,U,[0.]
18921016-1100,	Should `username` have a key?,U,[0.]
17872478-1095,	You could just `data.itervalues()`.,U,[0.]
17872713-1095,	I believe `past_total` should be `pastTotal`.,U,[0.]
17873045-1095,	`negative` if 0?,U,[0.]
17881133-1095,"	suggestion, instead of passing ```now``` to both methods, why not get the current utc datetime inside each method. I think that will be cleaner.",U,[0.]
17738487-1089,"	I think this can be simplified to `if len(args.get(V2_API_KEYS.ACCOUNT_TAXONOMY_ID, [])):`  edit: more simplification.",U,[0.]
17739214-1089,	ma be `if not args.get(V2_API_KEYS.ACCOUNT_TAXONOMY_ID)` would work,U,[0.]
17626633-1083,	Not a fan of the name. Perhaps something like AbstractTwitterSocialPost or BaseTwitterSocialPost?,U,[0.]
17672416-1083,"	Personally even if you use ""TwitterObject"" I agree it should have ""Base"" or ""Abstract"" prefix to make it clear this object should not be instantiated, only its children.",U,[0.]
17566241-1081,"	can also do this to remove extra ```if``` condition, i think: ```` if tag == 'archived':     tag = 'relevant'     kwargs['maxDateTime'] = get_leads_cutoff_time() elif tag == 'relevant':     kwargs['minDateTime'] = get_leads_cutoff_time() ````",U,[0.]
17554220-1078,	Why the empty string in `''+leads`?,U,[0.]
17303422-1067,	Minor but I think something like `get_nested_dict_value` might be more appropriate. Otherwise its just confusing why you would need a method at all to get a dict value.,U,[-1.]
17243508-1066,	These are _AccountModel_ keys correct? Labelling them as `agid_keys` seems misleading.,U,[-1.]
63782990-1748," This could be a little more simple/pythonic ```python product_name = NEW_APP_NAME if vconfig.is_feature_enabled('presence_builder_rebranding', self.pid) else APP_NAME context.update({     ""product_name"": context.get('wl_product_name', product_name) }) ```",U,[0.]
63784194-1748,"	It'd be nice to one-line this:  ```python context.update({   'product_name': context.get('wl_product_name', NEW_APP_NAME if vconfig.is_feature_enabled('presence_builder_rebranding', self.pid) else APP_NAME) }) ```",U,[0.]
63784250-1748,	Breaking maybe right before the `if`. Whatever makes sense when you've got it in PyCharm,U,[0.]
63784331-1748,	Well I commented the same thing as Jesse. Gotta reload these pages every once in a while.,U,[0.]
63604137-1747,	Maybe `enable_listing_builder_rebrand`?,U,[0.]
63604244-1747,	Maybe.,U,[0.]
63604419-1747,	Minor complaint but you shouldn't really be checking against the builtin Bool objects. Something like `{% if not enable_listing_builder_rebrand %}`,U,[0.]
63604684-1747,	Why are your imports so afraid of each other? They can be closer together.,U,[0.]
63605191-1747,	You have the same 2 patch decorators on 3 different tests. Typically in this case it's cleaner to set up your mocks in the `setup` method. I'll show you how to do this.,U,[0.]
63605815-1747,"	Nice, I forget to do that pretty often",U,[0.]
63605869-1747,	Thank PyCharm's auto importing ?,U,[0.]
62937629-1742,	Does this test actually assert or check anything?,U,[0.]
62937833-1742,"	I guess it didn't before, either. We can probably do something like this:  ```python field = GenericJsonField() field.data = '[]' try:   validate_json(field, []) except validators.ValidationError:   self.fail() ```  Whatcha think @jrolheiser-va ?",U,[0.]
62937982-1742,"	I kind of like the `with self.assertRaises` pattern a bit better, just because you actually call the function so it makes finding usages of it easier (I think, that might not be true haha). Like this:  ```python with self.assertRaises(validators.ValidationError):   validate_json(field, 'url') ```",U,[0.]
62938565-1742,	I'm not sure if I understand what you're saying...,U,[-1.]
62940157-1742,"	Okay, I see. I think the difference between our two approaches is that the self.fail() is explicit whereas yours is implicit. I think explicit is better in this case.",U,[0.]
62267796-1738,	Could probably condense these three if statements,U,[0.]
61961593-1733,	Awe so long popularity circles. Mind removing `popularity-circle` `.popularity-circle.popular` and `.popularity-circle.unpopular` from `_profile-sync.scss`,U,[0.]
61960790-1730,	Should set a warning flash or an error flash for this.,U,[0.]
61943853-1726,	Seems like a bunch of duplication.  Can't extract it at all?,U,[-1.]
61798454-1722,"	I'm guessing it's right too. The only way I know to get what it actually is, is to look at a source that has a listing on the source, and see where that url takes you. Might be hard to find one though.",U,[-1.]
61798555-1722,	Should this be `opendi`?,U,[0.]
61799184-1722,"	I believe, for Canada at least, it's called Opendi. https://www.opendi.ca/ Not sure about the U.S. Stadtbranchenbuch appears to be the German version.",U,[-1.]
61510090-1715,"	Surely this, or something like this, is in _colors.scss?",U,[0.]
61510378-1715,	@bjohnson-va this is the css file.  The ```_profile_sync.scss``` is using the scss variable for the colour,U,[0.]
61510777-1715,	does it have to be ```eaeaea```? We have ```$SECONDARY_BACKGROUND_COLOR = #efefef``` which is pretty damn close,U,[0.]
61511277-1715,	I'd prefer standardization over mock-following. Your call.,U,[0.]
61511327-1715,	Dammit.  Why do we commit our CSS files :C,U,[0.]
61346453-1710,	Good call.  Grab the one from the AccountGroup.,U,[0.]
61168438-1706,	@rwiebe-va I think this overlaps with your work in https://github.com/vendasta/MS/pull/1705.,U,[0.]
61168852-1706,	Ah yes it does... We can just do them here I suppose.,U,[0.]
61169357-1706,"	No worries, couple things for this: - totalListingSyncProSources appends a space on to the end, so this will have two spaces after it. - Could you add ""additional"" after the span to make it read a little better while it loads. - Also could remove the ""+"" being appended.  i.e. https://github.com/vendasta/MS/pull/1705/files",U,[0.]
60961274-1697,	could be ```.free-listing-sync h1``` since we have nothing underneath,U,[0.]
60917718-1692,	We should refactor the code in `sync.py` to use this `SocialSync(self.microsite.msid).get_number_synced_profiles()` method.,U,[0.]
60917794-1692,	Can delete.,U,[0.]
60926312-1692,"	Looks like this is based off an older version, may want to rebase. But this should just be empty now instead of ""--"".",U,[0.]
60755184-1689,	do we often leave in log statements?,U,[0.]
60669014-1688,	Why is this necessary?  Your jinja condition was already doing this logic.,U,[0.]
60669369-1688,"	When that happens, you often just need to be more specific with your sass.  Eg: ``` .outer_div {   .inner_div {     .additional_wrapper {       .sync-pro-header-right {         width: 290px;       }     }   } } ```",U,[0.]
60754888-1688,	Crazy idea.  We could use the [jinja set keyword](http://stackoverflow.com/questions/3727045/set-variable-in-jinja) to avoid duplicating this in multiple spots  ``` { % set show_listing_sync_pro_sections = listing_sync_pro_enabled  or listing_sync_pro_active_for_account % } ```  ... and then use `show_listing_sync_pro_sections` instead of these boolean pairs.,U,[0.]
60658765-1684,	See my comments: https://github.com/vendasta/MS/pull/1683,U,[0.]
60658878-1684,"	You mean ""Free Listing Sync"" right?",U,[0.]
60626265-1682,	yeah @rwiebe-va that's wrong...,U,[-1.]
60491475-1674,"	Since you're here, I would just rip out the inline stuff as well",U,[0.]
60493592-1674,"	wouldn't both of those be true, anyway?",U,[-1.]
60476145-1670,"	I don't think the `send_message()` is needed here. When `open_dialog()` is triggered on the click of the `Activate` button it checks if there is no sales person linked to the account. If that is the case it triggers the ajax call to set hotness in ST. If there is a sales person linked to the account nothing is triggered - as the trigger will occur when they click the `Send` button in the modal.   Maybe this was a poor way of doing it, but the issue was that we wanted the hotness to be triggered on the clicking of the activate button on the banner if there is no salesperson. But if there is then it was to be triggered on the actual sending of the message.",U,[-1.]
60314824-1668,	Doesn't need to be declared outside the conditional and then reassigned.  It's only used the one time,U,[0.]
60315071-1668,"	we should be leaving a line in between each rule, including nested ones",U,[0.]
60315341-1668,	Should be indented under the jinja statement,U,[0.]
60322745-1668,"	Depends who you ask.  But, agreed.",U,[0.]
60322846-1668,"	""sale**s**""",U,[0.]
60323021-1668,	I thought that was the expectation of our scss linter?,U,[0.]
60323543-1668,"	""sale**s**"" representative",U,[0.]
60415258-1668,"	Super minor, but technically this bracket should not be indented.",U,[0.]
60417477-1668,"	Just fyi, when you are writing code that you know will be worked on in a separate issue it never hurts to include something like: `TODO: PRD-73: update sync numbers`.",U,[0.]
60239978-1662,	Instead of requiring two separate variables I would just use `self.wl_listing_sync_pro_enabled` and `listing_sync_pro_feature_enabled` to determine if `listing_sync_pro_enabled`. I'm thinking...  ```python 'listing_sync_pro_enabled': self.wl_listing_sync_pro_enabled and listing_sync_pro_feature_enabled ``` Just makes the logic in the template simpler and I don't think there is a need to send them separately.,U,[-1.]
60240041-1662,"	See my note above, would simplify these logic statements.",U,[0.]
60240098-1662,"	Minor, please leave a space between your variable and `%}`.",U,[0.]
59642523-1649,	Well *this* file shouldn't be here :D,U,[-1.]
59643276-1649,"	Probably worthwhile to add a ""spinner"" icon while this message is being sent.",U,[0.]
59643447-1649,	Can use `$PRIMARY_BACKGROUND_COLOR` here.  Check out `static/sass/partials/_vff_colors.scss`,U,[0.]
59643471-1649,	`$PRIMARY_BORDER_COLOR`,U,[0.]
59754235-1649,"	This method should probably take an account group id and use it here, (and below) right?",U,[0.]
59763755-1649,	This should be a domain method.,U,[0.]
59764369-1649,	I would recommend putting this in a constant at the top of the file so it is more visible and clearly defined. ```python LSP_PRICE = 24.99 ```,U,[0.]
59764555-1649,	Will the `sales_person` always have a key that is the `agid`? If this is just checking that condition it will throw a `KeyError` if it does not exist. You might want to use `sales_person.get(self.microsite.agid)` instead which only returns the value if that key exists and `None` by default.,U,[0.]
59765702-1649,	I believe you can just use `vapi.NoAuthAjaxHandler` instead of needing the `BaseAjaxHandler`.,U,[0.]
59766066-1649,"	Minor, but I'm pretty sure by default the name is set to the variable name. I think the only reason you would want to specify `name` is if the arg name you were accepting via the api is different than the variable name you want to use in the code here.",U,[0.]
59766311-1649,"	Generally we don't want to catch all the exceptions, only certain ones (if any) that you expect the code might throw and want to handle in a specific way.",U,[-1.]
59766704-1649,	I wouldn't worry too much if you are in a rush but `_api` is essentially already used for these ajax apis so if possible (or in the future) I would use that instead: https://github.com/vendasta/MS/pull/1643/files#diff-08e3d0d956fd7d5dbe9ef8f1b85bf8c1R211,U,[0.]
59767610-1649,	For colors you should always try to use the existing scss variables if possible. They will be in the same file as the `$PRIMARY_BACKGROUND_COLOR` variable. I don't know off hand if this specific color is described there but there definitely is one for `#fff` or `white` that you are using below.,U,[-1.]
59767695-1649,	Any reason for removing that `vurl`?,U,[0.]
59767953-1649,	The indenting here is a bit off but please leave because I adjusted it in PRD-89 so if you change this it will just create merge conflicts.  In the future please indent anything inside a jinja `{% if ... %}` or knockout `<!-- ko if: ... -->` block similar to how you would in python.,U,[0.]
59768223-1649,"	You need your JS to also be behind a `{% if is_listing_sync_pro_enabled %}` block otherwise, if it is not enabled, currently the JS will still try to execute but the html will be missing (not rendered) which will likely cause errors to occur.  You can check this locally by just changing that `is_listing_sync_pro_enabled` value and making sure your page still renders without any errors.",U,[0.]
59788380-1649,"	That's right.  The majority of our API endpoints use cameCase for GET params, however.",U,[0.]
59792561-1649,"	We need to also check if the account group is in the US.  As, currently, LSP is only available in the US.",U,[0.]
59792578-1649,	``` COMPLETE-FIX ```,U,[0.]
59591036-1645,	Is this not defined somewhere in the project so we don't just have a magic value?,U,[-1.]
58434840-1637,"	just an fyi, `APP_NAME` can't be used for the application name as it can be changed in the whitelabel  <img width=""993"" alt=""screen shot 2016-04-04 at 8 38 00 pm"" src=""https://cloud.githubusercontent.com/assets/6391814/14260804/2ebf5904-faa5-11e5-9327-d60987efffeb.png"">",U,[0.]
58435137-1637,	it's probably on the handler though if the handlers use the partner_whitelabel middleware https://github.com/vendasta/MS/blob/develop/src/app/domain/middleware/partner_whitelabel.py#L49,U,[0.]
58435420-1637,"	Doesn't seem to be, right now on Test it just says ""back"" <img width=""335"" alt=""screen shot 2016-04-04 at 1 42 30 pm"" src=""https://cloud.githubusercontent.com/assets/2190961/14260898/1e8b163e-fa6b-11e5-9eff-b1283d59bdc9.png"">",U,[0.]
58438327-1637,	is the name set to an empty string?,U,[0.]
57779350-1625,	r'^([\w-]+(.[\w-]+)+)|(localhost)$' or r'^(\w([\w-]\*\w)\*(.\w([\w-]\*\w)\*)+)|(localhost)$' (to eliminate url like i-.am--.--.-a,U,[0.]
56535931-1614,	I'd prefer ```python error_message = '{service_id}. Your account was not added properly. Please try again.'.format(service_id=service_id) ```,U,[0.]
56536235-1614,	No semicolon needed,U,[0.]
56389028-1613,	you can set a property on this class that defines ``` agid ``` as an argument for this api. ex ``` account_group_id = vapi.StringProperty(required=True) ``` this does a lot of serialization and boilerplate validation for you. I recommend checking out other apis that subclass vapi.ApiHandler.,U,[0.]
56389206-1613,	I think you mean ``` GetReviewAggregate ``` ?,U,[0.]
56389412-1613,	``` for google ``` can mean bajillions of things in our system(s). I'd leave that part out of the docstring,U,[0.]
56389938-1613,"	i think you want to do this with knockout rather than vanilla dom manipulation. nothing technically wrong, but keeping all of our dom manipulation inside of ko view models is easier to maintain",U,[-1.]
56431219-1613,	you want to put this behind an _api route rather than a vform route. the _api routes are a little further down this file. anything on a vform route should probably subclass the VFormHandler class.  also your name kwarg could just be ``` name='get-review-aggregate-api' ```. I dont think the ```-name``` part is useful anyway,U,[0.]
56435944-1613,	id add ajax or api to this class name because python sucks and when you have 5000 dynamically typed classes its nice to have a hint about what this thing is compared to domain objects or models ie ``` GetReviewAggregateApi ``` or ``` GetReviewAggregateAjaxHandler ```,U,[0.]
56436130-1613,	setting a content type header might take care of this json translation for you.,U,[0.]
56436412-1613,"	it may be better to do this json-ld-ifying in the template/javascript rather than here, particularly if this endpoint is ever re",U,[0.]
56574706-1613,	i think you probably want json. vapi will return a response formatted based on what the request is asking for so no need to set it here i think. you'd set that up in the jquery ajax configuration object.  check out https://github.com/vendasta/AA/blob/develop/src/static/script/salestool/AA.ManageLeads.js#L233 for an example of an ajax configuration interfacing with a vapi endpoint that makes this relatively pain free,U,[0.]
56575110-1613,	We should probably write some unit tests for this,U,[0.]
56174720-1606,	Quote marks for the name?,U,[0.]
56177286-1606,	There should be no change related to GMB stuffs,U,[0.]
56193372-1606,	There should be no change related to GMB stuff,U,[0.]
55691375-1603,"	The $ here represents jQuery, because you are using jQuery to get the element, you don't need to do the checks in `isElementVerticallyInView` about whether jquery exists or if the element is a jquery element because it always will be.  I would suggest passing in element[0] here then `isElementVerticallyInView` can simplified to  ``` javascript var rc = element.getBoundingClientRect(); return (rc.top >= 0 && rc.bottom <= (window.innerHeight || document.documentElement.clientHeight)); ```",U,[0.]
55692622-1603,	Can you be more explicit with the name of this function. I'm not sure what eol is supposed to stand for,U,[-1.]
55693378-1603,	It's going to be difficult to test anything that is using jquery.  I'd suggest logically separating all the stuff that uses it into it's own function so that everything else can be tested easily.   it might actually be better to pass the selector in to `isElementVerticallyInView` and do the jquery work in there  You can then test that it was called with the correct selector. and you can mock it out so it doesn't actually run the jquery part,U,[0.]
55708353-1603,"	The usual convention is to make any variables that are a jquery selector or derivative start with a `$`. So `$element` in this case. Feel free not to do that, but it's helpful to reduce some mental load as you read the code.",U,[0.]
55708543-1603,	Use `/* */` comments for multi-line comments (should feel familiar to your C days :smile:). I.e.  ``` /*   Comment comment comment */ ```,U,[0.]
55709625-1603,"	You'll want to use some kind of function throttling here, to avoid calling this function thousands of times when it isn't necessary - this function will fire off every time the window is scrolled even a single pixel, so for every pixel it moves it will be called that many times. Here's what we used in SalesTool, you could copy the scrollThrottler function verbatim and just replace the insides with your function:  ```js self.scrollThrottler = function () {     if (!self.scrollTimeout) {         self.scrollTimeout = setTimeout(function () {             self.scrollTimeout = null;             if ($(window).scrollTop() === $(document).height() - $(window).height()) {                 if (self.nextUrl && !self.currentRequest) { // Your specific stuff should go here                     self.fetchSearchResults(true); // Your specific stuff should go here                 } // Your specific stuff should go here             }         }, 60); // A somewhat arbitrary number, but it works pretty well and prevents a ton of load on the browser     } };  $(window).scroll(self.scrollThrottler); // This line can replace what's on line 220 of this file (the one I am commenting on) ```",U,[-1.]
55709717-1603,"	Here it is in code, for context: https://github.com/vendasta/ST/blob/develop/src/static/js/manage_accounts.js#L290",U,[0.]
55709882-1603,	It might make sense to throttle this guy too. We don't even use a resize event for this on the Manage Accounts page,U,[-1.]
55364629-1594,	I'm surprised this `render_response` call doesn't deal with context not being provided :-1:,U,[-1.]
55365221-1594,"	Actually, since you're taking `context` as keyword args, it should default to an empty dictionary if you provide nothing. Python should take care of that for you:  ```python def f(**kwargs):   print kwargs  def g(**kwargs):   f(**kwargs)  g()  # should print '{}' ```",U,[0.]
55532349-1589,	None of these kwargs are optional.  If you make them args instead of kwargs then you don't need the check/raise ValueError stuff.,U,[-1.]
55532622-1589,"	this get's the locations, not the connection",U,[0.]
55534175-1589,	As this is now in the GoogleMyBusinessSync class it can probably be named something like `getConnectedLocation` as the GMB is already implied,U,[0.]
55541317-1589,	if you make this `self.request.get` instead of `params.get` then you can set self.request as a dictionary in the tests and it's a lot easier to test,U,[0.]
55541391-1589,	same with the rest of these handlers,U,[0.]
53639591-1581,"	when we disable stuff with pylint, we should be using the message instead of the code. ```python #pylint: disable=line-too-long ``` That being said, you shouldn't be disabling this one.  You'll want to format your code to not have lines too long instead of disabling this check.",U,[0.]
53641542-1580,"	Since you're already adding a fairly long comment here, it might be a good idea to move the above 3 lines + comment into their own function like ``` build_hsmm_redirect_path(...) ```",U,[0.]
53469887-1579,	We should update the variable ``` stretch_background ``` to ``` full_screen ``` to keep the language consistent.,U,[0.]
52510831-1561,	size should be `len(review_ids)`,U,[0.]
50484155-1546,"	looks like this these context variables are getting set for more pages than just the review page. could you do something like this instead ```python context = self._add_context_args_for_add_review() ... def _add_context_args_for_add_review()     if is add review page <----- idk how to figure this out         context.update({             'contact_name': self.request.GET.get('name', ''),             'contact_email': urllib.quote(self.request.GET.get('email', '')),             'contact_id': self.request.GET.get('id', '')         })     return context ``` which can then be tested a lot easier  BONUS: this fulfills the Tell Don't Ask principle http://martinfowler.com/bliki/TellDontAsk.html",U,[0.]
50484688-1546,"	`formdata.set_value('reviewerName', self.context_args.get('name', ''))` would work instead, then you don't need the 2 if statements.  For sure the default value of empty string will work, but it might also work with a default of `None`, in which case you don't need to specify a default",U,[0.]
49869771-1541,	By default `get()` returns `None` so you can simplify these to `args.get('msid')` however I'm not sure I agree with these fields being optional (as mentioned above).,U,[0.]
49875850-1541,	Should be `self.review.agid`,U,[0.]
49876275-1541,"	Ya when add the review you get it back and it sets `self.review = review` so, at this point, you know you'll have it.",U,[0.]
49368290-1529,"	agreed, then just change the valid of self.review['originalStars'] in the test. just lots of lines to look at",U,[0.]
49368735-1529,	can you just use ``` uri_for ``` ?,U,[0.]
42636959-1444,"	```document.location.toString()``` will do whole thing for you, so you can just   ```document.location.toString() + '?agid={{ agid }}'```",U,[0.]
41443249-1428,	Usually I see these field names being stored as constants of the form class as to avoid duplication and accidental mis-matching errors.  e.g. ``` class ReviewCommentForm(VFormHandler):     COMMENTER_NAME = 'commenterName' ```  You can then use that constant here and above in the `FIELDS = ` declaration.,U,[0.]
40992993-1421,	this setUp is massive and expensive. can you get away with creating less stuff? can you get away with mocking the calls that necessitate these entities instead of actually making them?,U,[0.]
41026120-1421,"	There was a couple reasons that this was done this way originally. 1. So that the review page could still be reached from RepInt Generate Reviews even if they make a custom name for the page. 2. It's possible for the review page to still be reachable even if the Microsite hasn't explicitly added a review page/tab, and a temporary tab will show up in the nav bar so that it doesn't look weird. (maybe not needed anymore since we mapreduced over all microsites and added review pages).",U,[0.]
41026794-1421,	The `msid` and `microsite` (which you can get the name from) are added to the context in the `render_response` method in the parent handler so not necessary here.,U,[0.]
41050923-1421,	Pretty sure you can just use 'title' from the common context in `app.views.microsites.MicrositeView#get_common_context`,U,[0.]
40923206-1419,	this could be written as ``` return _get_rgba_from_standard_hex(naked_hex_color_string) or _get_rgba_from_short_hex(naked_hex_color_string) ```,U,[0.]
40927250-1419,	``` rgb_color_string ```,U,[0.]
40933329-1419,"	something like ``` data-bind=""attr: { href: function(){ return ($data.disabled()) ? '#' : {{listing.url}} } ``` may work. either way its not too important at this point",U,[0.]
38543731-1387,	Maybe add a comment to make it explicit why we are using !important. something like ```css Done to ensure that the random embedded html pasted by a user has an appropriate width ```,U,[0.]
35369451-1351,	i know this was here originally but ``` self.open24 == 1 ``` ?? We have values like that in datastore?,U,[0.]
35371644-1351,	I believe if the holiday flag is set the dayOfWeek should be set to [u'PublicHolidays'],U,[0.]
35431914-1351,	Shouldn't need the first `self.open24 and` either,U,[0.]
35010614-1347,"	I think what Dustin meant by default arg here was  `site_kwargs.pop(Microsite.geo._name, None)` especially since we don't care about the popped value anyway",U,[-1.]
34911597-1345,	Looks like these should be `get`s,U,[0.]
32942018-1297,	Should do `{{ super() }}` here so that it takes `google_analytics.html` content from global global.html,U,[0.]
